TCA, EAV , Rate ,CTY,FOR,TWP,RBT,COL,ESD,HSD,USD,MUN,FIR,LIB,PRK,SAN1,SAN2,MSQ,POR,WTR,TIF,TIF,SSA1,SSA2,SSA3,SSA4,SP1,SP2,SP3,SP4,Other
16345," 1,923,274 ", 8.249292 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,,,,,Q02SOU,,,,,377SSA,,,,,,,,
16346," 1,611,817 ", 8.552864 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,377SSA,,,,,,,,
16347, -   , 7.869523 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,365SSA,377SSA,,,,,,,
16348, -   , 9.226922 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M02AHE,F17LGR,L12VER,,,,,,,,,,,,,,,,,
16349, -   , 9.705029 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M02AHE,F17LGR,L12VER,P04BGR,,,,,,,,,,,,,,,,
16350," 5,600,131 ", 6.837413 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E29106,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,379SSA,,,,,,,,
16351," 1,574,071 ", 7.869523 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,380SSA,,,,,,,,
16352," 1,706,266 ", 7.869523 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,381SSA,,,,,,,,
16353," 3,065,184 ", 7.869523 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,382SSA,,,,,,,,
16354," 1,734,532 ", 7.869523 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,408SSA,,,,,,,,
16355, -   , 8.932335 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M49VHI,F07COU,L04CME,P18VHI,,,,,WTRCLC,X59TIF,,,,,,B09COU,B16CLC,,,
16356," 2,450,975 ", 9.226922 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M31LGR,F17LGR,L12VER,P14LGR,,,,,,X26TIF,,228SSA,411SSA,,,,,,,
16357," 4,848,124 ", 8.954354 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,X63TIF,,,,,,,,,,
16358, -   , 8.954354 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,X63TIF,,,,,,,,,,
16359," 1,314,069 ", 7.869523 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,414SSA,,,,,,,,
16360, -   , 8.941949 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M41RIV,F16LRI,L12VER,,,,,,,X39TIF,X63TIF,,,,,,,,,
16361, -   , 8.954354 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,X39TIF,X63TIF,,,,,,,,,
16362, -   , 8.941949 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M41RIV,F16LRI,L12VER,,,,,,,X63TIF,,,,,,,,,,
16363, -   , 10.153781 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M07BGR,F17LGR,L12VER,P04BGR,,,,,,X67TIF,,,,,,,,,,
16364," 4,205,918 ", 9.311564 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M07BGR,,L12VER,P04BGR,,,,,,X67TIF,,,,,,,,,,
16365," 6,384,190 ", 9.872371 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M07BGR,,L09ITR,P04BGR,,,,,,X67TIF,,,,,,,,,,
16366," 6,695,972 ", 9.417924 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M07BGR,,L09ITR,P04BGR,,,,,,X67TIF,,,,,,,,,,
16367, -   , 9.766011 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M07BGR,,L12VER,P04BGR,,,,,,X67TIF,,,,,,,,,,
16368, -   , 10.054382 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M53WHE,,L12VER,P21WHE,,,,,,X67TIF,,,,,,,,,,
16369," 2,312,151 ", 7.869523 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,416SSA,,,,,,,,
16370, -   , 8.932335 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M49VHI,F07COU,L04CME,P18VHI,,,,,WTRCLC,X68TIF,,,,,,B09COU,B16CLC,,,
16371," 132,704 ", 9.788616 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H04120,,M33MUN,,L04CME,P15MUN,,,,,WTRCLC,,,418SSA,,,,B15MUN,B16CLC,B17MU2,,
17001," 25,400,422 ", 6.973408 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,,,,,,,,,
17002, -   , 7.870838 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M08DEE,F08DBA,,P05DEE,,,Q02SOU,,,,,,,,,B13DEE,,,,
17003, -   , 6.431811 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,,F08DBA,,,,,,,,,,,,,,,,,,
17004," 1,216,080,619 ", 8.902948 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,P05DEE,,,Q02SOU,,,,,,,,,B13DEE,,,,
17005," 11,493 ", 8.005518 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,,,,,,,,,
17006," 625,724 ", 8.056809 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,,F08DBA,,P05DEE,,,Q02SOU,,,,,,,,,,,,,
17007," 13,440,026 ", 6.665163 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M41RIV,F08DBA,,,,,Q02SOU,,,,,,,,,,,,,
17008," 16,456,021 ", 8.405074 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,,,,,
17009," 5,351,717 ", 8.248019 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M17HPA,,,P10HPA,,,Q02SOU,,,,,,,,,,,,,
17010," 56,110 ", 8.256165 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M17HPA,,,P05DEE,,,Q02SOU,,,,,,,,,,,,,
17011," 21,496,477 ", 6.973408 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,115SSA,,,,,,,,
17012, -   , 7.463921 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,,F08DBA,,,,,,,,,,,,,,,,,,
17013, -   , 8.894802 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,P10HPA,,,Q02SOU,,,,,,,,,B13DEE,,,,
17014, -   , 8.044404 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,,F08DBA,,P05DEE,,,,,,,,,,,,,,,,
17015," 184,813,038 ", 8.296883 ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,,,,,(From ESD 1)
17016," 29,539 ", 8.139828 ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,,,Q02SOU,,,,,,,,,,,,,
17017," 2,515,213 ", 6.985386 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M29LNC,F08DBA,L12VER,,,,,,,,,,,,,,,,,
17018," 86,173,406 ", 8.296883 ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,,,,,(From ESD 7)
17019," 118,765 ", 6.961003 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,,,,,,,,,,,,,,
17020," 362,507 ", 8.139828 ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,,,Q02SOU,,,,,,,,,,,,,
17021," 65,505,993 ", 7.697273 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,,,,Q02SOU,,,,,,,,,,,,,
17022, -   , 8.296883 ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,B01108,,,,
17023," 701,057 ", 7.215909 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M17HPA,,,P10HPA,,,Q02SOU,,,,,,,,,,,,,
17024," 321,513 ", 8.005518 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,115SSA,,,,,,,,
17025," 786,008,725 ", 5.722208 ,CTYLAK,FORLAK,T17WDE,,C03532,E18067,H02115,,M24LFO,,,,S05NSH,,,,,,,,,,,,,,,
17026," 10,534,994 ", 5.565153 ,CTYLAK,FORLAK,T17WDE,,C03532,E18067,H02115,,M24LFO,,,,,,,,,,,,,,,,,,,
17027, -   , 8.890543 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,P05DEE,,,,,,,,,,,,B13DEE,,,,
17028, -   , 6.652758 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M41RIV,F08DBA,,,,,,,,,,,,,,,,,,
17029, -   , 6.588866 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,,F08DBA,,,S01DMW,S05NSH,,,,,,,,,,,,,,
17030, -   , 8.110706 ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M08DEE,,,P10HPA,,,Q02SOU,,,,,,,,,B13DEE,,,,
17031, -   , 7.233241 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M41RIV,F08DBA,,P05DEE,,,,,,,,,,,,,,,,
17032, -   , 6.444216 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,,F08DBA,,,,,Q02SOU,,,,,,,,,,,,,
17033, -   , 6.601271 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,,F08DBA,,,S05NSH,,Q02SOU,,,,,,,,,,,,,
17034," 15,129,338 ", 7.476326 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,,F08DBA,,,,,Q02SOU,,,,,,,,,,,,,
17035," 96,880 ", 7.245646 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M41RIV,F08DBA,,P05DEE,,,Q02SOU,,,,,,,,,,,,,
17036," 7,875,660 ", 8.277756 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,P05DEE,,,Q02SOU,,,,,,,,,,,,,
17037," 649,945 ", 6.588866 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,,F08DBA,,,S05NSH,,,,,,,,,,,,,,,
17038," 5,654,417 ", 7.372964 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,,,,,
17039," 40,487,995 ", 7.130463 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,Q02SOU,,,,,,,,,,,,,
17040, -   , 7.684868 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,,,,,,,,,,,,,,,,,
17041, -   , 7.118058 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S01DMW,S05NSH,,,,,,,,,,,,,,
17042," 51,945 ", 7.118058 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,,,,,,,,,,,,,,
17043, -   , 6.973408 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,113SSA,,,,,,,,
17044, -   , 6.961003 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,,,,,,114SSA,,,,,,,,
17045," 3,638,226 ", 7.118058 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,,,,,,114SSA,,,,,,,,
17046," 20,191 ", 9.060003 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,P05DEE,S05NSH,,Q02SOU,,,,,,,,,B13DEE,,,,
17047, -   , 8.310060 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,,,,,,,,,,,,,B13DEE,,,,
17048, -   , 8.027893 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M08DEE,F08DBA,,P05DEE,S05NSH,,Q02SOU,,,,,,,,,B13DEE,,,,
17049, -   , 6.985386 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M29LNC,F08DBA,L12VER,,,,,,,,,145SSA,,,,,,,,
17050, -   , 7.463921 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,,F08DBA,,,,,,,,,,146SSA,,,,,,,,
17051, -   , 7.697273 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,,,,Q02SOU,,,,,146SSA,,,,,,,,
17052, -   , 7.684868 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,,,,,,,,,146SSA,,,,,,,,
17053, -   , 8.902948 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,P05DEE,,,Q02SOU,,,X10TIF,,,,,,B13DEE,,,,
17054, -   , 6.588866 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,,F08DBA,,,S05NSH,,,,,,,114SSA,,,,,,,,
17055, -   , 8.265351 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,P05DEE,,,,,,,,,,,,,,,,
17056, -   , 8.310060 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,,,,,,,,,146SSA,,,,B13DEE,,,,
17057, -   , 7.541486 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,,,,,,,,,,,,,,
17058, -   , 8.890543 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,P05DEE,,,,,,,,146SSA,,,,B13DEE,,,,
17059, -   , 7.553891 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,Q02SOU,,,,,,,,,,,,,
17060," 10,543,579 ", 7.130463 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,Q02SOU,,,,,113SSA,,,,,,,,
17061, -   , 6.973408 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,114SSA,,,,,,,,
17062, -   , 7.541486 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,,,,,,114SSA,,,,,,,,
17063, -   , 6.973408 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,X08TIF,,,,,,,,,,
17064, -   , 6.961003 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,,,,X08TIF,,,,,,,,,,
17065, -   , 6.961003 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,,,,X08TIF,,114SSA,,,,,,,,
17066, -   , 7.541486 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,,,,X08TIF,,,,,,,,,,
17067, -   , 7.553891 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,Q02SOU,,,X08TIF,,,,,,,,,,
17068, -   , 7.541486 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,,,,X08TIF,,114SSA,,,,,,,,
17069, -   , 8.902948 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,P05DEE,,,Q02SOU,,,X11TIF,,,,,,B13DEE,,,,
17070, -   , 8.248019 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M17HPA,,,P10HPA,,,Q02SOU,,,,,,,,,,,,,
17071, -   , 8.296883 ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,,,,,
17072, -   , 8.296883 ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,,,,,
17073, -   , 8.586001 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M03BAN,F08DBA,,P05DEE,,,Q02SOU,,,,,,,,,,,,,
17074, -   , 5.722208 ,CTYLAK,FORLAK,T17WDE,,C03532,E18067,H02115,,M24LFO,,,,S05NSH,,,,,X19TIF,,,,,,,,,,
17075, -   , 5.565153 ,CTYLAK,FORLAK,T17WDE,,C03532,E18067,H02115,,M24LFO,,,,,,,,,X19TIF,,,,,,,,,,
17076," 4,158 ", 6.973408 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,128SSA,,,,,,,,
17077," 682,181 ", 8.005518 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,128SSA,,,,,,,,
17078," 911,062 ", 6.973408 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,115SSA,128SSA,,,,,,,
17079, -   , 8.586001 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M03BAN,F08DBA,,P05DEE,,,Q02SOU,,,,,128SSA,,,,,,,,
17080," 12,475 ", 8.005518 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,115SSA,128SSA,,,,,,,
17081," 5,220,636 ", 6.961003 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,,,,,,116SSA,,,,,,,,
17082, -   , 7.118058 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,,,,,,116SSA,,,,,,,,
17083, -   , 6.961003 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,,,,,,114SSA,116SSA,,,,,,,
17084," 15,230,146 ", 7.118058 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,,,,,,114SSA,116SSA,,,,,,,
17085, -   , 6.973408 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,X08TIF,,116SSA,,,,,,,,
17086, -   , 6.961003 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,,,,X08TIF,,116SSA,,,,,,,,
17087, -   , 6.961003 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,,,,X08TIF,,114SSA,116SSA,,,,,,,
17088, -   , 7.541486 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,,,,X08TIF,,116SSA,,,,,,,,
17089, -   , 7.553891 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,Q02SOU,,,X08TIF,,116SSA,,,,,,,,
17090, -   , 7.541486 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,,,,X08TIF,,114SSA,116SSA,,,,,,,
17091," 10,787,669 ", 6.973408 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,115SSA,129SSA,,,,,,,
17092, -   , 6.973408 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,129SSA,,,,,,,,
17093, -   , 5.722208 ,CTYLAK,FORLAK,T17WDE,,C03532,E18067,H02115,,M24LFO,,,,S05NSH,,,,,,,245SSA,,,,,,,,
17094, -   , 7.940472 ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,,F08DBA,,P10HPA,,,Q02SOU,,,,,,,,,,,,,
17095, -   , 7.538369 ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M08DEE,,,,,,Q02SOU,,,,,,,,,B13DEE,,,,
17096, -   , 8.118852 ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M08DEE,,,P05DEE,,,Q02SOU,,,,,,,,,B13DEE,,,,
17097," 310,189 ", 9.051857 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,B13DEE,,,,
17098, -   , 8.902948 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,P05DEE,,,Q02SOU,,,,,146SSA,,,,B13DEE,,,,
17099, -   , 8.227043 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,,,P05DEE,,,Q02SOU,,,,,,,,,B13DEE,,,,
17100, -   , 6.973408 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,117SSA,,,,,,,,
17101, -   , 6.973408 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,118SSA,,,,,,,,
17102, -   , 6.973408 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,119SSA,,,,,,,,
17103, -   , 6.973408 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,120SSA,,,,,,,,
17104, -   , 6.788016 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M36NOR,,,,,,,,,,,,,,,,,,,
17105," 13,025,523 ", 6.601271 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,,F08DBA,,,S01DMW,S05NSH,Q02SOU,,,,,,,,,,,,,
17106, -   , 7.130463 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S01DMW,S05NSH,Q02SOU,,,,,,,,,,,,,
17107, -   , 7.118058 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,,,,,,114SSA,116SSA,122SSA,,,,,,
17108, -   , 7.118058 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,,,,,,116SSA,122SSA,,,,,,,
17109, -   , 7.541486 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,,,,X08TIF,,116SSA,122SSA,,,,,,,
17110," 6,401 ", 7.118058 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,,,,,,114SSA,116SSA,121SSA,,,,,,
17111, -   , 7.118058 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,,,,,,116SSA,121SSA,,,,,,,
17112, -   , 8.296883 ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,185SSA,,,,,,,,
17113, -   , 8.296883 ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,186SSA,,,,,,,,
17114, -   , 8.296883 ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,187SSA,,,,,,,,
17115, -   , 8.296883 ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,188SSA,,,,,,,,
17116, -   , 8.296883 ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,189SSA,,,,,,,,
17117, -   , 8.296883 ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,190SSA,,,,,,,,
17118, -   , 8.296883 ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,191SSA,,,,,,,,
17119, -   , 8.296883 ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,192SSA,,,,,,,,
17120, -   , 8.296883 ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,193SSA,,,,,,,,
17121, -   , 8.296883 ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,194SSA,,,,,,,,
17122, -   , 7.684868 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,,,,,,,,,146SSA,,,,,,,,
17123, -   , 6.973408 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,123SSA,,,,,,,,
17124, -   , 8.786611 ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M08DEE,F08DBA,,P10HPA,,,Q02SOU,,,,,,,,,B13DEE,,,,
17125, -   , 6.973408 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,123SSA,124SSA,,,,,,,
17126, -   , 7.463921 ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M36NOR,F08DBA,,,,,,,,,,146SSA,,,,,,,,
17127," 3,271,173 ", 7.130463 ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,Q02SOU,,,,,114SSA,,,,,,,,
