TCA, EAV , Rate ,COL,ESD,HSD,USD,MUN,FIR,LIB,PRK,SAN,MSQ,WTR,TIF,SSA1,SSA2,SSA3,SSA4,
13021, -   , -   ,532,,,118,WAUCD,,WAUCD,WAUCD,,,CLCJA,,WAUC1,,,,JAWA added 10/25/17
13022, -   , -   ,532,,,118,PTBAR,WAUCD,WAUCD,,,,,,PBAR2,,,,
13023,"2,740,276",9.885893,532,,,118,PTBAR,WAUCD,WAUCD,,ISLLK,,,,PBAR2,,,,
13024,"887,477",9.436424,532,38,124,,LKMOR,WAUCD,WAUCD,,,,,,,,,,
13025,"20,271,643",9.972637,532,,,118,LKMOR,WAUCD,WAUCD,,ISLLK,,,,,,,,
13026,"57,236",9.972637,532,,,118,LKMOR,WAUCD,WAUCD,,ISLLK,,,,LKMR1,,,,
13027,"5,670",10.348611,532,,,118,VOLO,WAUCD,WAUCD,,,,CLCJA,,VOLO3,,,,JAWA added 10/25/17
13028, -   , -   ,532,,,118,VOLO,WAUCD,WAUCD,,,,CLCJA,,VOLO3,VOLO4,,,JAWA added 10/25/17
13029, -   , -   ,532,,,118,VOLO,WAUCD,WAUCD,,,,CLCJA,,VOLO6,,,,JAWA added 10/25/17
13030, -   , -   ,532,,,118,VOLO,WAUCD,WAUCD,,LKREG,,CLCJA,,VOLO6,,,,JAWA added 10/25/17
13031,"14,534,788",10.570577,532,,,118,VOLO,WAUCD,WAUCD,,LKREG,,CLCJA,,,,,,JAWA added 10/25/17
13032, -   , -   ,532,,,118,VOLO,WAUCD,WAUCD,,LKREG,,CLCJA,,VOLO3,VOLO4,,,JAWA added 10/25/17
13033,"21,144,689",10.570577,532,,,118,VOLO,WAUCD,WAUCD,,LKREG,,CLCJA,,VOLO6,VOLO9,,,JAWA added 10/25/17
13034,"1,031",10.570577,532,,,118,VOLO,WAUCD,WAUCD,,LKREG,,CLCJA,,VOLO9,,,,JAWA added 10/25/17
13035,"5,114,307",10.570577,532,,,118,VOLO,WAUCD,WAUCD,,LKREG,,CLCJA,,VOL10,VOLO6,,,JAWA added 10/25/17
13036,"6,263,625",9.504348,532,,,118,,WAUCD,WAUCD,,,,,,CTY13,,,,
13037, -   , -   ,532,,,118,VOLO,WAUCD,WAUCD,,,,CLCJA,,VOL11,,,,JAWA added 10/25/17
13038,"7,947,550",10.570577,532,,,118,VOLO,WAUCD,WAUCD,,LKREG,,CLCJA,,VOL11,,,,JAWA added 10/25/17
13039,"4,782,006",11.048819,532,,,118,WAUCD,WAUCD,WAUCD,,,,CLCJA,,,,,,JAWA added 10/25/17
13040, -   , -   ,532,,,118,LKMOR,WAUCD,WAUCD,,LKREG,,,,,,,,
13041,"250,265,553",11.507644,532,,,118,WAUCD,WAUCD,WAUCD,WAUCD,,,CLCJA,,,,,,JAWA added 10/25/17
13042, -   , -   ,532,,,118,,WAUCD,WAUCD,,,,,,VOL14,,,,
13043,"146,379",15.674022,532,,,118,VOLO,WAUCD,WAUCD,,,,CLCJA,,VOL14,,,,JAWA added 10/25/17
13044,"392,324",10.246304,532,79,120,,WAUCD,WAUCD,WAUCD,WAUCD,,,CLCJA,,,,,,JAWA added 10/25/17
13045,"43,611,151",11.507644,532,,,118,WAUCD,WAUCD,WAUCD,WAUCD,,,CLCJA,,WAUC1,,,,JAWA added 10/25/17
13046,"2,007,228",15.895988,532,,,118,VOLO,WAUCD,WAUCD,,LKREG,,CLCJA,,VOL14,,,,JAWA added 10/25/17
13047, -   , -   ,532,,,118,,WAUCD,WAUCD,,LKREG,,,,VOL14,,,,
13048,"416,540",15.895988,532,,,118,VOLO,WAUCD,WAUCD,,LKREG,,CLCJA,,VOL14,VOL16,,,JAWA added 10/25/17
13049,"137,590",11.048819,532,,,118,WAUCD,WAUCD,WAUCD,,,,CLCJA,WAUC1,,,,,JAWA added 10/25/17
13050,"12,609,439",11.507644,532,,,118,WAUCD,WAUCD,WAUCD,WAUCD,,,CLCJA,WAUC1,,,,,JAWA added 10/25/17
13051,"2,377,607",7.165817,532,,,220,LBARR,WAUCD,WAUCD,,,,,,LBR15,,,,
13052,"46,134,595",10.570577,532,,,118,VOLO,WAUCD,WAUCD,,LKREG,,CLCJA,,VOLO3,,,,JAWA added 10/25/17
13053,"1,592,658",9.926712,532,,,118,LKMOR,WAUCD,WAUCD,,,,,LKMR1,,,,,
13054,"8,900",9.926712,532,,,118,LKMOR,WAUCD,WAUCD,,,,,LKMR2,,,,,
13055, -   , -   ,532,,,118,LKMOR,WAUCD,WAUCD,,LKREG,,,LKMR2,,,,,
13056, -   ,9.972637,532,,,118,LKMOR,WAUCD,WAUCD,,ISLLK,,,LKMR1,,,,,
13057,"14,400",9.972637,532,,,118,LKMOR,WAUCD,WAUCD,,ISLLK,,,LKMR2,,,,,
13058, -   , -   ,532,,,118,LKMOR,WAUCD,WAUCD,,LKREG,,,LKMR1,,,,,
14001,"153,069,730",7.302792,512,,,220,BARR,,BARR,BARR,,,,,,,,,
14002,"4,712,372",7.302792,512,,,220,BARR,,BARR,BARR,,,,,BARR2,,,,
14003,"86,358,546",6.483534,512,,,220,,BRCYS,BARR,,,,,,,,,,
14004,"7,926,939",7.713893,512,,,220,TWRLK,WAUCD,BARR,,,,,,,,,,
14005,"14,729,603",7.506464,512,,,220,BARR,,BARR,BARR,,,,,BARR3,,,,
14006,"21,918,285",7.218423,512,,,220,,BRCYS,BARR,BARR,,,,,,,,,
14007,"287,141",7.402792,512,,,220,BARR,,BARR,BARR,,,,,BARR1,,,,
14008,"2,051,926",7.402792,512,,,220,BARR,,BARR,BARR,,,,,BARR1,BARR2,,,
14009, -   , -   ,512,,,220,,BRCYS,BARR,BARR,,,,,BARR3,,,,
14010,"18,537,214",6.571499,512,,,220,,LKZUR,BARR,,,,,,,,,,
14011,"585,285",6.73398,512,,,220,NBARR,BRCYS,BARR,,,,,,,,,,
14012, -   , -   ,512,,,220,NBARR,BRCYS,BARR,LBCYS,,,,,,,,,
14013,"201,627",6.525397,512,,,220,,BRCYS,BARR,BRCYS,,,,,,,,,
14016,"71,001,445",7.49581,512,,,220,BARRH,BRCYS,BARR,BRCYS,,,,,,,,,
14017,"8,869,454",8.188836,512,,,220,BARRH,BRCYS,BARR,BARR,,,,,,,,,
14019,"131,844,050",6.984579,512,,,220,LBARR,WAUCD,BARR,LBCYS,,,,,,,,,
14020, -   , -   ,512,,,220,TWRLK,WAUCD,BARR,LBCYS,,,,,,,,,
14021,"979,284",6.7374,512,,,220,,WAUCD,BARR,LBCYS,,,,,,,,,
14022, -   ,6.987846,512,,,220,NBARR,WAUCD,BARR,LBCYS,,,,,,,,,
14023,"2,111,301",6.851456,512,,,220,NBARR,LKZUR,BARR,LBCYS,,,,,,,,,
14024,"71,643,497",6.760224,512,,,220,LBARR,BRCYS,BARR,LBCYS,,,,,,,,,
14025,"105,607,544",6.821945,512,,,220,NBARR,LKZUR,BARR,,,,,,,,,,
14026,"54,814",6.483534,512,,,220,DRPRK,BRCYS,BARR,,,,,,,,,,
14027, -   ,7.218423,512,,,220,DRPRK,BRCYS,BARR,BARR,,,,,,,,,
14028,"59,788,244",6.707889,512,,,220,,WAUCD,BARR,,,,,,,,,,
14029, -   , -   ,512,,,220,,,BARR,,,,,,,,,,
14030,"9,219,935",6.955068,512,,,220,LBARR,WAUCD,BARR,,,,,,,,,,
14031, -   , -   ,512,,,220,LBARR,,BARR,,,,,,,,,,
14032,"5,853,258",6.958335,512,,,220,NBARR,WAUCD,BARR,,,,,,,,,,
14035, -   , -   ,528,26,155,,,CARY,,,,,,,,,,,
14036, -   , -   ,512,,,220,,LKZUR,BARR,LBCYS,,,,,,,,,
14037,"6,004,583",6.848189,512,,,220,LBARR,LKZUR,BARR,LBCYS,,,,,,,,,
14038, -   , -   ,512,,,220,LBARR,,BARR,LBCYS,,,,,,,,,
14039,"12,373,286",6.513045,512,,,220,,BRCYS,BARR,LBCYS,,,,,,,,,
14040,"3,497,452",6.730713,512,,,220,LBARR,BRCYS,BARR,,,,,,,,,,
14041,"1,382,102",7.453947,512,,,220,BARRH,BRCYS,BARR,,,,,,,,,,
14042,"1,786,516",6.818678,512,,,220,LBARR,LKZUR,BARR,,,,,,,,,,
14043,"5,462,739",6.984579,512,,,220,LBARR,WAUCD,BARR,LBCYS,,,,,LBAR1,,,,
14044,"668,581",6.821945,512,,,220,NBARR,LKZUR,BARR,,,,,,NBAR5,,,,
14045, -   , -   ,512,,,220,BARR,,BARR,,,,,,,,,,
14046,"2,820,619",6.821945,512,,,220,NBARR,LKZUR,BARR,,,,,,NBAR7,,,,
14047,"9,457,984",7.043509,512,,,220,PTBAR,WAUCD,BARR,,,,,,,,,,
14048,"106,618",7.151803,512,,,220,FXRGR,BRCYS,BARR,,,,,,,,,,
14049,"3,089,450",6.760224,512,,,220,LBARR,BRCYS,BARR,LBCYS,,,,,LBAR2,,,,
14050, -   ,7.436567,512,,,220,FXRGR,FXRVG,BARR,,,,,,,,,,
14051,"6,947,407",7.47116,512,,,220,FXRGR,FXRVG,BARR,,,,,,FRGGT,,,,
14052,"26,211,792",7.885367,512,,,220,LBARR,BRCYS,BARR,LBCYS,,,,,LBAR3,,,,
14053,"9,984,603",7.855856,512,,,220,LBARR,BRCYS,BARR,,,,,,LBAR3,,,,
14054, -   , -   ,512,,,220,TWRLK,WAUCD,BARR,,,,,,TLKS2,,,,
14055, -   , -   ,512,,,220,TWRLK,WAUCD,BARR,LBCYS,,,,,TLKS2,,,,
14056,"39,569,937",8.726665,528,26,155,,,CARY,CARY,,,,,,,,,,
14057,"1,960,366",6.984579,512,,,220,LBARR,WAUCD,BARR,LBCYS,,,,,LBAR4,,,,
14058,"1,315,542",6.984579,512,,,220,LBARR,WAUCD,BARR,LBCYS,,,,,LBAR5,,,,
14059,"680,486",6.760224,512,,,220,LBARR,BRCYS,BARR,LBCYS,,,,,LBAR5,,,,
14060,"1,298,928",6.955068,512,,,220,LBARR,WAUCD,BARR,,,,,,LBAR6,,,,
14061,"10,235,371",6.760224,512,,,220,LBARR,BRCYS,BARR,LBCYS,,,,,LBAR7,,,,
14062, -   , -   ,512,,,220,BARR,,BARR,BARR,,,,,BAR10,,,,
14063,"14,436,477",7.234926,512,,,220,FXRGR,BRCYS,BARR,,,,,,FRGHF,,,,
14064,"2,630,770",7.302792,512,,,220,BARR,,BARR,BARR,,,,BARR1,,,,,
14065,"2,670,797",7.302792,512,,,220,BARR,,BARR,BARR,,,,BARR1,BARR2,,,,
14066,"3,864,239",7.402792,512,,,220,BARR,,BARR,BARR,,,,BARR1,BARR1,BARR2,,,
14067, -   , -   ,512,,,220,BARR,,BARR,BARR,,,,BARR1,BARR1,,,,
14068,"9,365,470",6.730713,512,,,220,LBARR,BRCYS,BARR,,,,,,LBAR8,,,,
14069,"1,125,331",6.984579,512,,,220,LBARR,WAUCD,BARR,LBCYS,,,,,LBAR9,,,,
14070, -   , -   ,512,,,220,LBARR,WAUCD,BARR,,,,,,LBAR9,,,,
14071,"2,586,655",7.229123,512,,,220,FXRGR,BRCYS,BARR,,,,,,FRGTS,,,,
14072,"1,174,304",6.821945,512,,,220,NBARR,LKZUR,BARR,,,,,,NBAR5,NBR13,,,
14073,"5,849,460",6.730713,512,,,220,LBARR,BRCYS,BARR,,,,,,LBR11,,,,
14074, -   , -   ,512,,,220,LBARR,BRCYS,BARR,LBCYS,,,,,LBR11,,,,
14075,"19,156,858",7.302792,512,,,220,BARR,,BARR,BARR,,,,,BAR10,BAR14,,,
14076, -   , -   ,512,,,220,BARR,,BARR,BARR,,,,,BAR14,,,,
14077, -   , -   ,512,,,220,BARR,,BARR,BARR,,,,,BAR10,BAR15,,,
14078, -   , -   ,512,,,220,BARR,,BARR,BARR,,,,,BAR15,,,,
14079,"3,183,604",6.984579,512,,,220,LBARR,WAUCD,BARR,LBCYS,,,,,LB13,,,,
14080,"565,077",6.760224,512,,,220,LBARR,BRCYS,BARR,LBCYS,,,,,LB12,,,,
14081,"725,078",6.821945,512,,,220,NBARR,LKZUR,BARR,,,,,,NBR15,,,,
14082, -   , -   ,512,,,220,BARR,BRCYS,BARR,BARR,,,,,,,,,
14083,"952,762",8.188836,512,,,220,BARRH,BRCYS,BARR,BARR,,,,,BARH1,,,,
14084, -   , -   ,512,,,220,BARR,,BARR,BARR,,,,,BAR18,,,,
14085,"1,828,205",7.302792,512,,,220,BARR,,BARR,BARR,,,,,BAR11,BAR18,,,
14086, -   , -   ,512,,,220,LBARR,BRCYS,BARR,,,,,,LBAR14,,,,
14087,"3,242,476",7.855856,512,,,220,LBARR,BRCYS,BARR,,,,,,LBAR14,LBAR3,,,
14088,"3,464,809",7.302792,512,,,220,BARR,,BARR,BARR,,,,,BAR19,,,,
14089,"63,580,217",6.958335,512,,,220,NBARR,WAUCD,BARR,,,,,,NBAR17,,,,
14090,"1,560,318",6.73398,512,,,220,NBARR,BRCYS,BARR,,,,,,NBAR18,,,,
14091,"6,735,450",6.984579,512,,,220,LBARR,WAUCD,BARR,LBCYS,,,,,LB15,,,,
14092,"53,503,077",7.713893,512,,,220,TWRLK,WAUCD,BARR,,,,,,TLKS3,,,,
14093,"535,187",7.743404,512,,,220,TWRLK,WAUCD,BARR,LBCYS,,,,,TLKS3,,,,
15001,"6,918,998",9.574582,532,76,125,,LNGGV,CNTSD,ELA,LGGRV,,,,,,,,,
15002,"8,186,567",6.44919,512,,,220,,LKZUR,BARR,,,,,,,,,,
15003,"185,259",6.361225,512,,,220,,BRCYS,BARR,,,,,,,,,,
15004,"83,213",9.574582,532,76,125,,,CNTSD,ELA,,,,,,,,,,
15005, -   ,6.361225,512,,,220,DRPRK,BRCYS,BARR,,,,,,,,,,
15006,"12,635,674",10.048152,532,76,125,,,CNTSD,ELA,MUNDL,,,,,,,,,
15008, -   , -   ,512,,,220,BARR,,BARR,,,,,,,,,,
15009,"88,508,270",7.180483,512,,,220,BARR,,BARR,BARR,,,,,,,,,
15014, -   , -   ,532,96,125,,LNGGV,LGGRV,VERN,,,,,,,,,,
15015, -   , -   ,532,96,125,,,CNTSD,ELA,,,,,,,,,,
15016,"4,170,713",8.665133,532,96,125,,,LKZUR,ELA,,,,,,,,,,
15017,"386,387",8.89711,532,96,125,,,LGGRV,VERN,,,,,,,,,,
15018,"31,073,637",8.921725,532,96,125,,,LGGRV,ELA,,,,,,,,,,
15019,"1,497,532",8.89711,532,96,125,,,LGGRV,VERN,LGGRV,,,,,,,,,
15020,"103,334",8.921725,532,96,125,,,LGGRV,ELA,LGGRV,,,,,,,,,
15021, -   , -   ,532,96,125,,HAWWD,LGGRV,ELA,,,,,,,,,,
15022, -   , -   ,532,96,125,,HAWWD,CNTSD,ELA,,,,,,,,,,
15023,"6,395",8.921725,532,96,125,,LNGGV,LGGRV,ELA,,,,,,,,,,
15025,"101,151,110",8.932928,532,96,125,,KILDR,LKZUR,ELA,,,,,,,,,,
15026, -   ,8.665133,532,96,125,,,LKZUR,ELA,,,,,,CTY03,,,,
15027,"42,842,611",9.18952,532,96,125,,KILDR,LGGRV,ELA,,,,,,,,,,
15028,"144,202,411",8.89711,532,96,125,,LNGGV,LGGRV,VERN,LGGRV,,,,,,,,,
15030,"84,745,731",6.44919,512,,,220,DRPRK,LKZUR,BARR,,,,,,,,,,
15031,"31,726,274",8.921725,532,96,125,,LNGGV,LGGRV,ELA,LGGRV,,,,,,,,,
15038, -   , -   ,532,96,125,,,LGGRV,ELA,,,,,,CTY03,,,,
15039,"8,254,538",8.686662,532,96,125,,LNGGV,CNTSD,VERN,LGGRV,,,,,,,,,
15040,"23,786,005",9.237146,532,96,125,,LKZUR,,ELA,,,,,,,,,,
15042,"9,810,145",9.549967,532,76,125,,LNGGV,CNTSD,VERN,LGGRV,,,,,,,,,
15044, -   , -   ,532,,,95,,LKZUR,ELA,,,,,,CTY03,,,,
15045, -   , -   ,532,96,125,,LNGGV,CNTSD,ELA,,,,,,,,,,
15047,"810,221",8.632086,532,79,125,,HAWWD,CNTSD,ELA,,,,,,,,,,
15048,"13,175,621",8.170719,532,79,125,,,CNTSD,ELA,,,,,,,,,,
15049,"1,684,211",8.146104,532,79,125,,LNGGV,CNTSD,VERN,LGGRV,,,,,,,,,
15053, -   , -   ,532,79,125,,,CNTSD,ELA,MUNDL,,,,,,,,,
15054,"103,763,720",7.08102,532,,,95,,LKZUR,ELA,,,,,,,,,,
15055,"171,816",7.678777,532,,,95,HAWWD,WAUCD,ELA,,,,,,,,,,
15056,"4,601,667",7.127164,532,,,95,,CNTSD,ELA,,,,,,,,,,
15057,"13,447,858",7.21741,532,,,95,,WAUCD,ELA,,,,,,,,,,
15058,"6,941,588",7.237018,532,,,95,,LGGRV,BARR,,,,,,,,,,
15059,"744,317,422",7.653033,532,,,95,LKZUR,,ELA,,,,,,,,,,
15060,"10,305,918",7.248221,532,,,95,KILDR,LKZUR,BARR,,,,,,,,,,
15061, -   ,7.588531,532,,,95,HAWWD,CNTSD,ELA,,,,,,,,,,
15062,"3,447,947",7.542387,532,,,95,HAWWD,LKZUR,ELA,,,,,,,,,,
15063,"140,402,526",7.348815,532,,,95,KILDR,LKZUR,ELA,,,,,,,,,,
15064,"120,403,596",6.980426,532,,,95,DRPRK,LKZUR,BARR,,,,,,,,,,
15065,"3,523,717",7.230872,532,,,95,NBARR,LKZUR,BARR,,,,,,,,,,
15066,"10,093",6.460068,532,,,95,DRPRK,,BARR,,,,,,,,,,
15067,"118,132",7.798979,532,,,95,HAWWD,LGGRV,ELA,,,,,,,,,,
15068,"2,334,463",7.237018,532,,,95,DRPRK,LGGRV,BARR,,,,,,,,,,
15069,"27,192,534",7.605407,532,,,95,KILDR,LGGRV,ELA,,,,,,,,,,
15070,"4,413,703",6.980426,532,,,95,,LKZUR,BARR,,,,,,,,,,
15071, -   , -   ,532,,,95,DRPRK,LKZUR,,,,,,,,,,,
15072,"645,723",7.337612,532,,,95,,LGGRV,ELA,,,,,,,,,,
15073,"41,133,914",7.552439,532,,,95,LKZUR,,BARR,,,,,,,,,,
15074, -   ,7.184079,512,,,220,DRPRK,LKZUR,BARR,BARR,,,,,,,,,
15075,"229,739",7.08102,532,,,95,DRPRK,LKZUR,ELA,,,,,,,,,,
15076,"5,974,273",7.467856,532,,,95,NBARR,WAUCD,ELA,,,,,,,,,,
15077, -   , -   ,532,96,125,,LNGGV,LKZUR,ELA,,,,,,,,,,
15078, -   , -   ,532,76,125,,LNGGV,CNTSD,ELA,,,,,,,,,,
15079, -   , -   ,532,,,220,DRPRK,LKZUR,BARR,,,,,,,,,,
15080,"182,153",10.048152,532,76,125,,LNGGV,CNTSD,ELA,MUNDL,,,,,,,,,
15081, -   ,7.653033,532,,,95,LKZUR,,ELA,,,,,,LKZR6,,,,
15082,"37,454,086",8.711277,532,96,125,,LNGGV,CNTSD,ELA,LGGRV,,,,,,,,,
15083, -   , -   ,532,96,125,,LNGGV,LKZUR,ELA,LGGRV,,,,,,,,,
15084, -   ,8.170719,532,79,125,,LNGGV,CNTSD,ELA,,,,,,,,,,
15085,"2,748,579",7.230872,532,,,95,NBARR,LKZUR,BARR,,,,,,NBAR5,,,,
15086,"3,593,420",7.230872,532,,,95,NBARR,LKZUR,BARR,,,,,,NBAR6,,,,
15087, -   , -   ,532,,,95,HAWWD,LKZUR,ELA,,,,,,CTY03,,,,
15088,"17,937,348",8.644289,532,79,125,,LNGGV,CNTSD,ELA,MUNDL,,,,,,,,,
15089, -   , -   ,532,96,125,,LKZUR,,ELA,,,,,,CTY03,,,,
15090, -   ,8.932928,532,96,125,,KILDR,LKZUR,ELA,,,,,,CTY03,,,,
15091,"3,126,881",7.331466,532,,,95,NBARR,LKZUR,ELA,,,,,,,,,,
15092, -   , -   ,532,,,95,DRPRK,LKZUR,BARR,,,,,,DRPK1,,,,
15093, -   , -   ,532,,,95,DRPRK,LGGRV,BARR,,,,,,DRPK1,,,,
15094, -   , -   ,532,,,95,,LKZUR,BARR,,,,,,DRPK1,,,,
15095, -   , -   ,532,,,95,,LKZUR,BARR,,,,,,DRPK3,,,,
15096, -   , -   ,532,,,95,DRPRK,LKZUR,BARR,,,,,,DRPK1,DRPK3,,,
15097, -   ,8.388709,532,,,95,DRPRK,LKZUR,BARR,,,,,,DRPK3,,,,
15098, -   , -   ,532,,,95,DRPRK,LKZUR,BARR,,,,,,DRPK1,DRPK2,,,
15099,"979,430",8.841598,532,,,95,DRPRK,LKZUR,BARR,,,,,,DRPK2,,,,
15100, -   , -   ,532,,,95,DRPRK,LKZUR,BARR,,,,,,DRPK1,DRPK4,,,
15101,"222,627",8.170719,532,79,125,,LNGGV,CNTSD,ELA,LGGRV,,,,,,,,,
15102, -   , -   ,532,,,95,LKZUR,,ELA,,,,,,LKZR7,,,,
15103,"8,301,346",7.774761,532,,,95,LKZUR,,ELA,,,,,,LKZR8,,,,
15104,"5,476,598",7.871235,532,,,95,LKZUR,,ELA,,,,,,LKZR9,,,,
15105, -   , -   ,532,,,95,LKZUR,,ELA,,,,,,LKZR6,LKZR9,,,
15106,"2,351,116",7.695566,532,,,95,LKZUR,,ELA,,,,,,LKZ10,,,,
15107, -   , -   ,532,,,95,DRPRK,LKZUR,BARR,,,,,,DRPK1,DRPK7,,,
15108, -   , -   ,532,,,95,DRPRK,LKZUR,BARR,,,,,,DRPK1,DRPK2,DRPK7,,
15109, -   , -   ,532,,,95,DRPRK,LKZUR,BARR,,,,,,DRPK1,DRPK4,DRPK7,,
15110, -   , -   ,532,,,95,DRPRK,LKZUR,BARR,,,,,,DRPK1,DRPK2,DRPK5,,
15111, -   , -   ,532,,,95,DRPRK,LKZUR,BARR,,,,,,DRPK1,DRPK3,DRPK6,,
15112, -   , -   ,532,,,95,DRPRK,LKZUR,BARR,,,,,,DRPK1,DRPK2,DRPK6,,
15113, -   , -   ,532,,,95,DRPRK,LKZUR,BARR,,,,,,DRPK4,,,,
15114, -   ,12.725002,532,,,95,DRPRK,LKZUR,BARR,,,,,,DRPK4,DRPK7,,,
15115,"2,969,032",7.653033,532,,,95,LKZUR,,ELA,,,,,LKZR1,,,,,
15116, -   , -   ,532,,,95,LKZUR,,ELA,,,,,LKZR1,LKZR8,,,,
15117, -   , -   ,532,,,95,DRPRK,LKZUR,BARR,,,,,,DPK10,DRPK1,DRPK7,,
15118, -   , -   ,532,,,95,DRPRK,LKZUR,BARR,,,,,,DPK10,DRPK1,DRPK2,DRPK7,
15119, -   , -   ,532,,,95,DRPRK,LKZUR,BARR,,,,,,DPK10,DRPK1,DRPK4,DRPK7,
15120, -   , -   ,532,,,95,DRPRK,LKZUR,BARR,,,,,,DRPK1,DRPK2,DRPK5,DRPK8,
15121, -   , -   ,532,,,95,DRPRK,LKZUR,BARR,,,,,,DRPK1,DRPK3,DRPK6,DRPK9,
15122, -   , -   ,532,96,125,,KILDR,LGGRV,ELA,LGGRV,,,,,,,,,
15123,"9,162,391",13.010921,532,,,95,DRPRK,LKZUR,BARR,,,,,,DPK10,DRPK4,DRPK7,,
15124, -   , -   ,532,76,125,,MUNDL,,ELA,,,,CLCJA,,,,,,
15125, -   , -   ,532,76,125,,MUNDL,,ELA,MUNDL,,,CLCJA,,,,,,
15126,"86,054,873",7.774002,532,,,95,HAWWD,LKZUR,ELA,,,,,,HAWD1,,,,
15127,"15,073,972",7.910392,532,,,95,HAWWD,WAUCD,ELA,,,,,,HAWD1,,,,
15128,"18,804,476",8.762133,532,79,125,,HAWWD,CNTSD,ELA,,,,,,HAWD2,,,,
15129,"5,062,044",7.718578,532,,,95,HAWWD,CNTSD,ELA,,,,,,HAWD2,,,,
15130,"113,699,017",7.672434,532,,,95,HAWWD,LKZUR,ELA,,,,,,HAWD2,,,,
15131, -   , -   ,532,,,95,HAWWD,LKZUR,ELA,,,,,,CTY03,HAWD2,,,
15132,"81,734,537",8.863463,532,79,125,,HAWWD,CNTSD,ELA,,,,,,HAWD3,,,,
15133,"5,832,275",7.773764,532,,,95,HAWWD,LKZUR,ELA,,,,,,HAWD3,,,,
15134,"16,497,177",7.819908,532,,,95,HAWWD,CNTSD,ELA,,,,,,HAWD3,,,,
15135,"2,563,702",8.030356,532,,,95,HAWWD,LGGRV,ELA,,,,,,HAWD3,,,,
15136,"5,772,157",9.614469,532,96,125,,HAWWD,LGGRV,ELA,,,,,,HAWD3,,,,
15137,"3,562,092",9.404021,532,96,125,,HAWWD,CNTSD,ELA,,,,,,HAWD3,,,,
15138,"3,921,645",7.653033,532,,,95,LKZUR,,ELA,,,,,,LKZ11,,,,
15139, -   , -   ,532,,,95,,LKZUR,ELA,,,,,,HAWD2,,,,
15140, -   , -   ,532,79,125,,,CNTSD,ELA,,,,,,HAWD2,,,,
15142, -   , -   ,512,,,220,,BRCYS,BARR,BARR,,,,,,,,,
15143, -   , -   ,512,,,220,DRPRK,BRCYS,BARR,BARR,,,,,,,,,
15144, -   , -   ,512,,,220,DRPRK,LKZUR,BARR,BARR,,,,,,,,,
15145,"706,654",7.248221,532,,,95,KILDR,LKZUR,BARR,,,,,,KIL01,,,,
15146,"12,888,742",7.348815,532,,,95,KILDR,LKZUR,ELA,,,,,,KIL01,,,,
15147,"2,333,069",8.921725,532,96,125,,LNGGV,LGGRV,ELA,LGGRV,,,,,LNGV2,,,,
15148,"7,333",7.394959,532,,,95,KILDR,CNTSD,ELA,,,,,,,,,,
15149, -   , -   ,532,96,125,,KILDR,LGGRV,ELA,,,,,,CTY03,,,,
15150, -   , -   ,532,,,95,LKZUR,,ELA,,,,,LKZR1,LKZ12,,,,
15151, -   , -   ,532,,,95,NBARR,WAUCD,ELA,,,,,,NBR14,,,,
15152,"13,882,195",9.237146,532,96,125,,LKZUR,,ELA,,,,,,LKZ13,,,,
15153, -   ,8.173391,532,,,95,LKZUR,LKZUR,ELA,,,,,,,,,,
15154,"289,499",7.718578,532,,,95,HAWWD,CNTSD,ELA,,,,,,HAWD2,HAWD4,,,
15155,"717,014",7.672434,532,,,95,HAWWD,LKZUR,ELA,,,,,,HAWD2,HAWD4,,,
15156, -   , -   ,532,96,125,,LKZUR,LKZUR,ELA,,,,,,,,,,
15157, -   , -   ,532,96,125,,LKZUR,LKZUR,ELA,,,,,,CTY03,,,,
15158, -   , -   ,532,96,125,,LNGGV,,ELA,LGGRV,,,,,,,,,
15159, -   , -   ,532,96,125,,,,ELA,,,,,,,,,,
15160, -   , -   ,532,,,95,LKZUR,LKZUR,ELA,,,,,,HAWD2,,,,
15161, -   , -   ,532,,,95,KILDR,LGGRV,BARR,,,,,,,,,,
15162,"149,867",7.78308,532,,,95,LKZUR,,ELA,,,,,,HAWD2,,,,
15163, -   , -   ,532,,,95,KILDR,LKZUR,ELA,,,,,,CTY03,,,,
15164,"63,717,720",7.467856,532,,,95,NBARR,WAUCD,ELA,,,,,,NBAR17,,,,
15165,"2,078,677",7.467856,532,,,95,NBARR,WAUCD,ELA,,,,,,NBAR17,NBR14,,,
15166, -   , -   ,532,96,125,,HAWWD,LKZUR,ELA,,,,,,CTY03,,,,
15167,"18,826,010",9.1265,532,96,125,,HAWWD,LKZUR,ELA,,,,,,,,,,
15168,"102,702",7.653033,532, , ,95,LKZUR, ,ELA, ,,,,,LKZ15,,,,
15169,"63,261",10.435348,532,,,95,LKZUR,,ELA,,,,,,LKZ16,,,,
15170, -   , -   ,532,,,95, ,LKZUR,,,,,,,,,,,
15171, -   , -   ,532,96,125,,PALTN,LGGRV,VERN,,,,,,,,,,
15172, -   , -   ,532,,,95,PALTN,LGGRV,BARR,,,,,,,,,,
15173, -   , -   ,532,96,125,,ARLHT,LGGRV,VERN,,,,,,,,,,
15174,"115,944",7.030322,532,,,95,KILDR,LKZUR, ,,,,,,,,,,
15175,"423,656",6.705523,532,,,220,NBARR,LKZUR,ELA,,,,,,,,,,
