Tax Code, Agg Rate , Agg EAV ,CTY,FOR,TWP,RBT,COL,ESD,HSD,USD,MUN,FIR,LIB,PRK,SAN1,SAN2,MSQ,POR,WTR,TIF,TIF,SSA1,SSA2,SSA3,SSA4,SP1,SP2,SP3,SP4,Other,,
17040, 8.033670 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,,,,,,,,,,,,,,,,,,,
17041, 7.321614 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S01DMW,S05NSH,,,,,,,,,,,,,,,,
17042, 7.321614 ," 51,836 ",CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,,,,,,,,,,,,,,,,
17043, 7.176185 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,113SSA,,,,,,,,,,
17044, 7.163278 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,,,,,,114SSA,,,,,,,,,,
17045, 7.321614 ," 3,630,475 ",CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,,,,,,114SSA,,,,,,,,,,
17046, 9.435636 ," 20,149 ",CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,P05DEE,S05NSH,,Q02SOU,,,,,,,,,B13DEE,,,,,,
17047, 8.659830 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,,,,,,,,,,,,,B13DEE,,,,,,
17048, 8.303529 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M08DEE,F08DBA,,P05DEE,S05NSH,,Q02SOU,,,,,,,,,B13DEE,,,,,,
17049, 7.182663 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M29LNC,F08DBA,L12VER,,,,,,,,,145SSA,,,,,,,,,,
17050, 7.751760 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,,F08DBA,,,,,,,,,,146SSA,,,,,,,,,,
17051, 8.046577 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,,,,Q02SOU,,,,,146SSA,,,,,,,,,,
17052, 8.033670 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,,,,,,,,,146SSA,,,,,,,,,,
17053, 9.277300 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,P05DEE,,,Q02SOU,,,X10TIF,,,,,,B13DEE,,,,,,
17054, 6.777989 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,,F08DBA,,,S05NSH,,,,,,,114SSA,,,,,,,,,,
17055, 8.638233 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,P05DEE,,,,,,,,,,,,,,,,,,
17056, 8.659830 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,,,,,,,,,146SSA,,,,B13DEE,,,,,,
17057, 7.767841 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,,,,,,,,,,,,,,,,
17058, 9.264393 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,P05DEE,,,,,,,,146SSA,,,,B13DEE,,,,,,
17059, 7.780748 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,Q02SOU,,,,,,,,,,,,,,,
17060, 7.334521 ," 10,501,033 ",CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,Q02SOU,,,,,113SSA,,,,,,,,,,
17061, 7.176185 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,114SSA,,,,,,,,,,
17062, 7.767841 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,,,,,,114SSA,,,,,,,,,,
17063, 7.176185 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,X08TIF,,,,,,,,,,,,
17064, 7.163278 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,,,,X08TIF,,,,,,,,,,,,
17065, 7.163278 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,,,,X08TIF,,114SSA,,,,,,,,,,
17066, 7.767841 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,,,,X08TIF,,,,,,,,,,,,
17067, 7.780748 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,Q02SOU,,,X08TIF,,,,,,,,,,,,
17068, 7.767841 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,,,,X08TIF,,114SSA,,,,,,,,,,
17069, 9.277300 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,P05DEE,,,Q02SOU,,,X11TIF,,,,,,B13DEE,,,,,,
17070, 8.571696 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M17HPA,,,P10HPA,,,Q02SOU,,,,,,,,,,,,,,,
17071, 8.575981 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,,,,,,,
17072, 8.575981 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,,,,,,,
17073, 8.912855 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M03BAN,F08DBA,,P05DEE,,,Q02SOU,,,,,,,,,,,,,,,
17074, 5.887259 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E18067,H02115,,M24LFO,,,,S05NSH,,,,,X19TIF,,,,,,,,,,,,
17075, 5.728923 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E18067,H02115,,M24LFO,,,,,,,,,X19TIF,,,,,,,,,,,,
17076, 7.176185 ," 4,149 ",CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,128SSA,,,,,,,,,,
17077, 8.308292 ," 675,700 ",CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,128SSA,,,,,,,,,,
17078, 7.176185 ," 903,066 ",CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,115SSA,128SSA,,,,,,,,,
17079, 8.912855 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M03BAN,F08DBA,,P05DEE,,,Q02SOU,,,,,128SSA,,,,,,,,,,
17080, 8.308292 ," 12,449 ",CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,115SSA,128SSA,,,,,,,,,
17081, 7.163278 ," 4,915,391 ",CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,,,,,,116SSA,,,,,,,,,,
17082, 7.321614 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,,,,,,116SSA,,,,,,,,,,
17083, 7.163278 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,,,,,,114SSA,116SSA,,,,,,,,,
17084, 7.321614 ," 15,204,550 ",CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,,,,,,114SSA,116SSA,,,,,,,,,
17085, 7.176185 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,X08TIF,,116SSA,,,,,,,,,,
17086, 7.163278 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,,,,X08TIF,,116SSA,,,,,,,,,,
17087, 7.163278 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,,,,X08TIF,,114SSA,116SSA,,,,,,,,,
17088, 7.767841 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,,,,X08TIF,,116SSA,,,,,,,,,,
17089, 7.780748 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,Q02SOU,,,X08TIF,,116SSA,,,,,,,,,,
17090, 7.767841 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,,,,X08TIF,,114SSA,116SSA,,,,,,,,,
17091, 7.176185 ," 10,181,688 ",CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,115SSA,129SSA,,,,,,,,,
17092, 7.176185 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,129SSA,,,,,,,,,,
17093, 5.887259 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E18067,H02115,,M24LFO,,,,S05NSH,,,,,,,245SSA,,,,,,,,,,
17094, 8.218848 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,,F08DBA,,P10HPA,,,Q02SOU,,,,,,,,,,,,,,,
17095, 7.813196 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M08DEE,,,,,,Q02SOU,,,,,,,,,B13DEE,,,,,,
17096, 8.417759 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M08DEE,,,P05DEE,,,Q02SOU,,,,,,,,,B13DEE,,,,,,
17097, 9.439305 ," 309,513 ",CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,B13DEE,,,,,,
17098, 9.277300 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,P05DEE,,,Q02SOU,,,,,146SSA,,,,B13DEE,,,,,,
17099, 8.571810 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,,,P05DEE,,,Q02SOU,,,,,,,,,B13DEE,,,,,,
17100, 7.176185 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,117SSA,,,,,,,,,,
17101, 7.176185 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,118SSA,,,,,,,,,,
17102, 7.176185 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,119SSA,,,,,,,,,,
17103, 7.176185 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,120SSA,,,,,,,,,,
17104, 7.046270 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M36NOR,,,,,,,,,,,,,,,,,,,,,
17105, 6.790896 ," 13,337,689 ",CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,,F08DBA,,,S01DMW,S05NSH,Q02SOU,,,,,,,,,,,,,,,
17106, 7.334521 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S01DMW,S05NSH,Q02SOU,,,,,,,,,,,,,,,
17107, 7.321614 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,,,,,,114SSA,116SSA,122SSA,,,,,,,,
17108, 7.321614 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,,,,,,116SSA,122SSA,,,,,,,,,
17109, 7.767841 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,,,,X08TIF,,116SSA,122SSA,,,,,,,,,
17110, 7.321614 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,,,,,,114SSA,116SSA,121SSA,,,,,,,,
17111, 7.321614 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,,,,,,116SSA,121SSA,,,,,,,,,
17112, 8.575981 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,185SSA,,,,,,,,,,
17113, 8.575981 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,186SSA,,,,,,,,,,
17114, 8.575981 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,187SSA,,,,,,,,,,
17115, 8.575981 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,188SSA,,,,,,,,,,
17116, 8.575981 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,189SSA,,,,,,,,,,
17117, 8.575981 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,190SSA,,,,,,,,,,
17118, 8.575981 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,191SSA,,,,,,,,,,
17119, 8.575981 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,192SSA,,,,,,,,,,
17120, 8.575981 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,193SSA,,,,,,,,,,
17121, 8.575981 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,194SSA,,,,,,,,,,
17122, 8.033670 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,,,,,,,,,146SSA,,,,,,,,,,
17123, 7.176185 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,123SSA,,,,,,,,,,
17124, 9.126918 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M08DEE,F08DBA,,P10HPA,,,Q02SOU,,,,,,,,,B13DEE,,,,,,
17125, 7.176185 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,123SSA,124SSA,,,,,,,,,
17126, 7.751760 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M36NOR,F08DBA,,,,,,,,,,146SSA,,,,,,,,,,
17127, 7.334521 ," 3,264,242 ",CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,Q02SOU,,,,,114SSA,,,,,,,,,,
17128, 7.176185 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,125SSA,,,,,,,,,,
17129, 7.780748 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,Q02SOU,,,X08TIF,,116SSA,125SSA,,,,,,,,,
17130, 7.176185 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,115SSA,125SSA,129SSA,,,,,,,,
17131, 8.672737 ," 186,806 ",CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,,,,Q02SOU,,,,,,,,,B13DEE,,,,,,
17132, 7.176185 ," 1,981,459 ",CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,126SSA,,,,,,,,,,
17134, 8.356323 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,,F08DBA,,P05DEE,,,,,,,,146SSA,,,,,,,,,,
17135, 7.650833 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M36NOR,,,P05DEE,,,,,,,,,,,,,,,,,,
17136, 8.356323 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M36NOR,F08DBA,,P05DEE,,,,,,,,146SSA,,,,,,,,,,
17138, 8.672737 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,,,,Q02SOU,,,,,146SSA,,,,B13DEE,,,,,,
17139, 7.764667 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,,F08DBA,,,,,Q02SOU,,,,,146SSA,,,,,,,,,,
17140, 8.369230 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,,F08DBA,,P05DEE,,,Q02SOU,,,,,146SSA,,,,,,,,,,
17141, 7.663740 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M36NOR,,,P05DEE,,,Q02SOU,,,,,,,,,,,,,,,
17142, 8.369230 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M36NOR,F08DBA,,P05DEE,,,Q02SOU,,,,,146SSA,,,,,,,,,,
17144, 8.651140 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,P05DEE,,,Q02SOU,,,,,146SSA,,,,,,,,,,
17145, 8.638233 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,P05DEE,,,,,,,,146SSA,,,,,,,,,,
17146, 8.651140 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,P05DEE,,,Q02SOU,,,,,,,,,,,,,,,
17147, 7.321614 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,,,,X08TIF,,116SSA,,,,,,,,,,
17148, 7.321614 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,,,,X08TIF,,114SSA,116SSA,,,,,,,,,
17149, 7.176185 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,116SSA,,,,,,,,,,
17150, 7.780748 ," 1,742,091 ",CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,Q02SOU,,,,,116SSA,,,,,,,,,,
17151, 7.767841 ," 15,044,113 ",CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,,,,,,116SSA,,,,,,,,,,
17152, 7.767841 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,,,,,,114SSA,116SSA,,,,,,,,,
17153, 7.780748 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,Q02SOU,,,,,116SSA,125SSA,,,,,,,,,
17154, 7.176185 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,115SSA,127SSA,129SSA,,,,,,,,
17155, 7.176185 ," 957,266 ",CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,127SSA,,,,,,,,,,
17156, 7.176185 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,115SSA,117SSA,,,,,,,,,
17157, 7.182663 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M29LNC,F08DBA,L12VER,,,,,,,,,145SSA,264SSA,,,,,,,,,
17158, 7.182663 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M29LNC,F08DBA,L12VER,,,,,,,,,264SSA,,,,,,,,,,
17159, 7.663740 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M36NOR,,,P05DEE,,,Q02SOU,,,,,,,,,,,,,,,
17160, 7.519033 ," 1,686,180 ",CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M41RIV,F08DBA,,P05DEE,,,Q02SOU,,,,,376SSA,,,,,,,,,,
17161, 8.651140 ," 5,294,388 ",CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,P05DEE,,,Q02SOU,,,,,376SSA,,,,,,,,,,
17162, 7.519033 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M41RIV,F08DBA,,P05DEE,,,Q02SOU,,,,,378SSA,,,,,,,,,,
17163, 6.914470 ," 804,469 ",CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M41RIV,F08DBA,,,,,Q02SOU,,,,,378SSA,,,,,,,,,,
17164, 8.046577 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,P16NOR,,,Q02SOU,,,,,,,,,,,,,,,
17165, 7.059177 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M36NOR,,,P16NOR,,,Q02SOU,,,,,,,,,,,,,,,
17166, 8.140608 ," 114,000 ",CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,,,,,,,,,,,,,B13DEE,,,,,,
17167, 8.575981 ," 42,007,585 ",CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,,,,,,,
17168, 7.780748 , -   ,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,Q02SOU,,,,,116SSA,,,,,,,,,,
17169, 8.314490 ," 72,237 ",CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M08DEE,,,P10HPA,,,Q02SOU,,,,,,,,,,,,,,,
18001, 8.336469 ," 132,388,515 ",CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M18HIG,,,,S05NSH,,Q02SOU,,,,,,,,,,,,,,,
18002, 5.906492 ," 197,805,222 ",CTYLAK,FORLAK,T18MOR,,C03532,E18067,H02115,,M24LFO,,,,S05NSH,,,,,,,,,,,,,,,,,
18003, 8.323562 , -   ,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M18HIG,,,,S05NSH,,,,,,,,,,,,,,,,,
18004, 8.595214 ," 525,918,966 ",CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,,,,,(From ESD 7),,
18005, 8.595214 , -   ,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,B01108,,,,,,
18006, 8.749265 ," 26,594,376 ",CTYLAK,FORLAK,T18MOR,,C03532,E30109,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,,,,,,,
18007, 8.595214 ," 1,268,745,536 ",CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,,,,,,,
18008, 8.595214 , -   ,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,199SSA,,,,,,,,,,
18009, 8.436878 , -   ,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,,,Q02SOU,,,,,,,,,B01108,,,,,,
18010, 8.590929 ," 2,479,687 ",CTYLAK,FORLAK,T18MOR,,C03532,E30109,H01113,,M17HPA,,,P10HPA,,,Q02SOU,,,,,,,,,,,,,,,
18011, 8.595214 , -   ,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,198SSA,,,,B01108,,,,,,
18012, 9.142482 , -   ,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M08DEE,F08DBA,,P05DEE,,,Q02SOU,,,,,,,,,B01108,B13DEE,,,,,
18013, 8.591464 , 193 ,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M24LFO,,,,S05NSH,,,,,,,,,,,,,,,,,
18014, 7.974075 , -   ,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,,S05NSH,,,,,,,,,,,,,,,,,
18015, 9.458538 ," 1,925,318 ",CTYLAK,FORLAK,T18MOR,,C03532,E30109,H01113,,M08DEE,F08DBA,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,B13DEE,,,,,,
18017, 9.300202 ," 29,759,639 ",CTYLAK,FORLAK,T18MOR,,C03532,E30109,H01113,,M08DEE,F08DBA,,P10HPA,,,Q02SOU,,,,,,,,,B13DEE,,,,,,
18018, 9.146151 , -   ,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M08DEE,F08DBA,,P10HPA,,,Q02SOU,,,,,,,,,B01108,B13DEE,,,,,
18019, 8.595214 , -   ,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,X15TIF,,,,,,,,,,,,
18020, 8.749265 , -   ,CTYLAK,FORLAK,T18MOR,,C03532,E30109,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,200SSA,,,,,,,,,,
18021, 7.082695 , -   ,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,,,,,S05NSH,,Q02SOU,,,,,,,,,,,,,,,
18022, 7.069788 ," 87,197 ",CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,,,,,S05NSH,,,,,,,,,,,,,,,,,
18023, 8.595214 , -   ,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,,,,,,,
18024, 8.595214 , -   ,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,B01108,,,,,,
18025, 8.749265 , -   ,CTYLAK,FORLAK,T18MOR,,C03532,E30109,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,,,,,,,
