TCA, Agg Ext ,Agg Rate,CTY,FOR,TWP,RBT,COL,ESD,HSD,USD,MUN,FIR,LIB,PRK,SAN1,SAN2,MSQ,POR,WTR,TIF,TIF,SSA1,SSA2,SSA3,SSA4,SP1,SP2,SP3,SP4,Other
17069, -   ,9.469734,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,P05DEE,,,Q02SOU,,,X11TIF,,,,,,B13DEE,,,,
17070,,8.766053,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M17HPA,,,P10HPA,,,Q02SOU,,,,,,,,,,,,,
17071,,8.988539,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,,,,,
17072,,8.988539,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,,,,,
17073,,9.142127,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M03BAN,F08DBA,,P05DEE,,,Q02SOU,,,,,,,,,,,,,
17074, -   ,6.000734,CTYLAK,FORLAK,T17WDE,,C03532,E18067,H02115,,M24LFO,,,,S05NSH,,,,,X19TIF,,,,,,,,,,
17075,,5.841015,CTYLAK,FORLAK,T17WDE,,C03532,E18067,H02115,,M24LFO,,,,,,,,,X19TIF,,,,,,,,,,
17076,"4,303",7.300285,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,128SSA,,,,,,,,
17077,"701,878",8.522214,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,128SSA,,,,,,,,
17078,"944,335",7.300285,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,115SSA,128SSA,,,,,,,
17079,,9.142127,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M03BAN,F08DBA,,P05DEE,,,Q02SOU,,,,,128SSA,,,,,,,,
17080,"12,912",8.522214,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,115SSA,128SSA,,,,,,,
17081,"5,098,244",7.287788,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,,,,,,116SSA,,,,,,,,
17082, -   ,7.447507,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,,,,,,116SSA,,,,,,,,
17083,,7.287788,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,,,,,,114SSA,116SSA,,,,,,,
17084,"15,770,158",7.447507,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,,,,,,114SSA,116SSA,,,,,,,
17085,,7.300285,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,X08TIF,,116SSA,,,,,,,,
17086,,7.287788,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,,,,X08TIF,,116SSA,,,,,,,,
17087,,7.287788,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,,,,X08TIF,,114SSA,116SSA,,,,,,,
17088,,7.907701,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,,,,X08TIF,,116SSA,,,,,,,,
17089,,7.920198,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,Q02SOU,,,X08TIF,,116SSA,,,,,,,,
17090,,7.907701,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,,,,X08TIF,,114SSA,116SSA,,,,,,,
17091,"10,569,789",7.300285,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,115SSA,129SSA,,,,,,,
17092,,7.300285,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,129SSA,,,,,,,,
17093,,6.000734,CTYLAK,FORLAK,T17WDE,,C03532,E18067,H02115,,M24LFO,,,,S05NSH,,,,,,,245SSA,,,,,,,,
17094,,8.633493,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,,F08DBA,,P10HPA,,,Q02SOU,,,,,,,,,,,,,
17095,,8.199269,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M08DEE,,,,,,Q02SOU,,,,,,,,,B13DEE,,,,
17096,,8.819182,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M08DEE,,,P05DEE,,,Q02SOU,,,,,,,,,B13DEE,,,,
17097,"321,474",9.621095,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,B13DEE,,,,
17098,,9.469734,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,P05DEE,,,Q02SOU,,,,,146SSA,,,,B13DEE,,,,
17099,,8.756415,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,,,P05DEE,,,Q02SOU,,,,,,,,,B13DEE,,,,
17100,,7.300285,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,117SSA,,,,,,,,
17101,,7.300285,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,118SSA,,,,,,,,
17102,,7.300285,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,119SSA,,,,,,,,
17103, -   ,7.300285,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,120SSA,,,,,,,,
17104,,7.233355,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M36NOR,,,,,,,,,,,,,,,,,,,
17105,"13,834,265",6.896961,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,,F08DBA,,,S01DMW,S05NSH,Q02SOU,,,,,,,,,,,,,
17106,,7.460004,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S01DMW,S05NSH,Q02SOU,,,,,,,,,,,,,
17107,,7.447507,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,,,,,,114SSA,116SSA,122SSA,,,,,,
17108,,7.447507,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,,,,,,116SSA,122SSA,,,,,,,
17109,,7.907701,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,,,,X08TIF,,116SSA,122SSA,,,,,,,
17110, -   ,7.447507,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,,,,,,114SSA,116SSA,121SSA,,,,,,
17111,,7.447507,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,,,,,,116SSA,121SSA,,,,,,,
17112,,8.988539,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,185SSA,,,,,,,,
17113,,8.988539,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,186SSA,,,,,,,,
17114,,8.988539,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,187SSA,,,,,,,,
17115,,8.988539,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,188SSA,,,,,,,,
17116,,8.988539,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,189SSA,,,,,,,,
17117,,8.988539,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,190SSA,,,,,,,,
17118,,8.988539,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,191SSA,,,,,,,,
17119,,8.988539,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,192SSA,,,,,,,,
17120,,8.988539,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,193SSA,,,,,,,,
17121,,8.988539,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,194SSA,,,,,,,,
17122,,8.247876,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,,,,,,,,,146SSA,,,,,,,,
17123,,7.300285,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,123SSA,,,,,,,,
17124,"74,924",9.524143,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M08DEE,F08DBA,,P10HPA,,,Q02SOU,,,,,,,,,B13DEE,,,,
17125,,7.300285,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,123SSA,124SSA,,,,,,,
17126,,7.946674,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M36NOR,F08DBA,,,,,,,,,,146SSA,,,,,,,,
17127,"3,347,840",7.460004,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,Q02SOU,,,,,114SSA,,,,,,,,
17128,,7.300285,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,125SSA,,,,,,,,
17129,,7.920198,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,Q02SOU,,,X08TIF,,116SSA,125SSA,,,,,,,
17130,,7.300285,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,115SSA,125SSA,129SSA,,,,,,
17131,"193,978",8.849821,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,,,,Q02SOU,,,,,,,,,B13DEE,,,,
17132,"2,440,009",7.300285,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,126SSA,,,,,,,,
17134,,8.566587,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,,F08DBA,,P05DEE,,,,,,,,146SSA,,,,,,,,
17135,,7.853268,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M36NOR,,,P05DEE,,,,,,,,,,,,,,,,
17136,,8.566587,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M36NOR,F08DBA,,P05DEE,,,,,,,,146SSA,,,,,,,,
17138,,8.849821,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,,,,Q02SOU,,,,,146SSA,,,,B13DEE,,,,
17139, -   ,7.959171,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,,F08DBA,,,,,Q02SOU,,,,,146SSA,,,,,,,,
17140,,8.579084,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,,F08DBA,,P05DEE,,,Q02SOU,,,,,146SSA,,,,,,,,
17141, -   ,7.865765,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M36NOR,,,P05DEE,,,Q02SOU,,,,,,,,,,,,,
17142,,8.579084,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M36NOR,F08DBA,,P05DEE,,,Q02SOU,,,,,146SSA,,,,,,,,
17144, -   ,8.880286,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,P05DEE,,,Q02SOU,,,,,146SSA,,,,,,,,
17145,,8.867789,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,P05DEE,,,,,,,,146SSA,,,,,,,,
17146,,8.880286,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,P05DEE,,,Q02SOU,,,,,,,,,,,,,
17147,,7.447507,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,,,,X08TIF,,116SSA,,,,,,,,
17148,,7.447507,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,,,,X08TIF,,114SSA,116SSA,,,,,,,
17149, -   ,7.300285,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,116SSA,,,,,,,,
17150,"1,751,620",7.920198,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,Q02SOU,,,,,116SSA,,,,,,,,
17151,"15,587,930",7.907701,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,,,,,,116SSA,,,,,,,,
17152,,7.907701,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,,,,,,114SSA,116SSA,,,,,,,
17153,,7.920198,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,Q02SOU,,,,,116SSA,125SSA,,,,,,,
17154,,7.300285,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,115SSA,127SSA,129SSA,,,,,,
17155,"993,731",7.300285,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,127SSA,,,,,,,,
17156,,7.300285,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,115SSA,117SSA,,,,,,,
17157,,7.296167,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M29LNC,F08DBA,L12VER,,,,,,,,,145SSA,264SSA,,,,,,,
17158,,7.296167,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M29LNC,F08DBA,L12VER,,,,,,,,,264SSA,,,,,,,,
17159,,7.865765,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M36NOR,,,P05DEE,,,Q02SOU,,,,,,,,,,,,,
17160,"1,749,730",7.658357,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M41RIV,F08DBA,,P05DEE,,,Q02SOU,,,,,376SSA,,,,,,,,
17161,"5,487,616",8.880286,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,P05DEE,,,Q02SOU,,,,,376SSA,,,,,,,,
17162,,7.658357,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M41RIV,F08DBA,,P05DEE,,,Q02SOU,,,,,378SSA,,,,,,,,
17163,"841,107",7.038444,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M41RIV,F08DBA,,,,,Q02SOU,,,,,378SSA,,,,,,,,
17164,,8.260373,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,P16NOR,,,Q02SOU,,,,,,,,,,,,,
17165,,7.245852,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M36NOR,,,P16NOR,,,Q02SOU,,,,,,,,,,,,,
17166,"118,241",8.351081,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,,,,,,,,,,,,,B13DEE,,,,
17167,"43,488,161",8.988539,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,,,,,
17168,,7.920198,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,Q02SOU,,,,,116SSA,,,,,,,,
17169,,8.707619,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M08DEE,,,P10HPA,,,Q02SOU,,,,,,,,,,,,,
18001,"138,244,017",8.698564,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M18HIG,,,,S05NSH,,Q02SOU,,,,,,,,,,,,,
18002,"205,266,949",6.017481,CTYLAK,FORLAK,T18MOR,,C03532,E18067,H02115,,M24LFO,,,,S05NSH,,,,,,,,,,,,,,,
18003, -   ,8.686067,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M18HIG,,,,S05NSH,,,,,,,,,,,,,,,
18004,"541,739,995",9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,,,,,(From ESD 7)
18005,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,B01108,,,,
18006,"27,877,034",8.942519,CTYLAK,FORLAK,T18MOR,,C03532,E30109,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,,,,,
18007,"1,322,135,949",9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,,,,,
18008,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,199SSA,,,,,,,,
18009,,8.845567,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,,,Q02SOU,,,,,,,,,B01108,,,,
18010,"2,559,185",8.7828,CTYLAK,FORLAK,T18MOR,,C03532,E30109,H01113,,M17HPA,,,P10HPA,,,Q02SOU,,,,,,,,,,,,,
18011,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,198SSA,,,,B01108,,,,
18012,,9.549248,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M08DEE,F08DBA,,P05DEE,,,Q02SOU,,,,,,,,,B01108,B13DEE,,,
18013,200,9.031545,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M24LFO,,,,S05NSH,,,,,,,,,,,,,,,
18014, -   ,8.381234,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,,S05NSH,,,,,,,,,,,,,,,
18015,"1,999,780",9.637842,CTYLAK,FORLAK,T18MOR,,C03532,E30109,H01113,,M08DEE,F08DBA,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,B13DEE,,,,
18017,"30,898,308",9.478123,CTYLAK,FORLAK,T18MOR,,C03532,E30109,H01113,,M08DEE,F08DBA,,P10HPA,,,Q02SOU,,,,,,,,,B13DEE,,,,
18018,,9.54089,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M08DEE,F08DBA,,P10HPA,,,Q02SOU,,,,,,,,,B01108,B13DEE,,,
18019,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,X15TIF,,,,,,,,,,
18020,,8.942519,CTYLAK,FORLAK,T18MOR,,C03532,E30109,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,200SSA,,,,,,,,
18021,,7.485085,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,,,,,S05NSH,,Q02SOU,,,,,,,,,,,,,
18022,"90,205",7.472588,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,,,,,S05NSH,,,,,,,,,,,,,,,
18023,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,,,,,
18024,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,B01108,,,,
18025,,8.942519,CTYLAK,FORLAK,T18MOR,,C03532,E30109,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,,,,,
18026,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,,,,,
18027,,8.7828,CTYLAK,FORLAK,T18MOR,,C03532,E30109,H01113,,M17HPA,,,P10HPA,,,Q02SOU,,,,,,,,,,,,,
18028,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,198SSA,,,,B01108,,,,
18029,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,201SSA,,,,B01108,,,,
18030,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,X15TIF,,202SSA,,,,,,,,
18031,,5.355172,CTYLAK,FORLAK,T18MOR,,C03532,,H01113,,M24LFO,,,,S05NSH,,,,,,,,,,,,,,,
18032,,4.704861,CTYLAK,FORLAK,T18MOR,,C03532,,H01113,,M17HPA,,,,S05NSH,,,,,,,,,,,,,,,
18033,,3.808712,CTYLAK,FORLAK,T18MOR,,C03532,,H01113,,,,,,S05NSH,,Q02SOU,,,,,,,,,,,,,
18034,,3.796215,CTYLAK,FORLAK,T18MOR,,C03532,,H01113,,,,,,S05NSH,,,,,,,,,,,,,,,
18035,,5.022191,CTYLAK,FORLAK,T18MOR,,C03532,,H01113,,M18HIG,,,,S05NSH,,Q02SOU,,,,,,,,,,,,,
18036,,5.009694,CTYLAK,FORLAK,T18MOR,,C03532,,H01113,,M18HIG,,,,S05NSH,,,,,,,,,,,,,,,
18037,"7,778,875",8.992789,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,,,,,,,,,,,,,,
18038,,5.316416,CTYLAK,FORLAK,T18MOR,,C03532,,H01113,,M17HPA,,,P10HPA,S05NSH,,,,,,,,,,,,,,,
18039,"48,078,715",9.486481,CTYLAK,FORLAK,T18MOR,,C03532,E30109,H01113,,M08DEE,F08DBA,,P05DEE,,,Q02SOU,,,,,,,,,B13DEE,,,,
18040,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,X15TIF,,195SSA,,,,,,,,
18041,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,X15TIF,,196SSA,,,,,,,,
18042,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,X15TIF,,197SSA,,,,,,,,
18043,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,202SSA,,,,,,,,
18044,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,,,,,
18045,"14,791,896",8.698564,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M18HIG,,,,S05NSH,,Q02SOU,,,X14TIF,,,,,,,,,,
18046,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,X14TIF,,,,,,,,,,
18047,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,X17TIF,,,,,,B01108,,,,
18048,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,203SSA,,,,,,,,
18049,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,204SSA,,,,,,,,
18050,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,204SSA,,,,,,,,
18051,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,195SSA,204SSA,,,,,,,
18052,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,196SSA,204SSA,,,,,,,
18053,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,197SSA,204SSA,,,,,,,
18054,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,202SSA,204SSA,,,,,,,
18055,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,204SSA,,,,,,,,
18056,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,203SSA,204SSA,,,,,,,
18057,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,195SSA,,,,,,,,
18058,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,196SSA,,,,,,,,
18059,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,197SSA,,,,,,,,
18060,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,203SSA,,,,,,,,
18061,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,195SSA,204SSA,,,,,,,
18062,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,196SSA,204SSA,,,,,,,
18063,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,197SSA,204SSA,,,,,,,
18064,,9.005286,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,203SSA,204SSA,,,,,,,
18065,,8.084143,CTYLAK,FORLAK,T18MOR,,C03532,E31112,H01113,,,,,P10HPA,S05NSH,,,,,,,,,,,,,,,
